date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr,attendance_pct,critical_absent,critical_attendance_pct,production_achievement_pct,profit_per_tonne,cost_per_tonne,revenue_per_tonne,tonnes_per_worker,tonnes_per_critical_worker,tonnes_per_work_hour,overtime_pct,critical_staff_ratio,target_gap_tonnes,profit_margin_pct,work_hours_per_tonne
13-09-2025,Dipka,Morning,600,564,36,396,4512,230.4,5958.91,2000,2443114,16684948,14241834,94,204,66,297.95,2390.01,409.99,2800,10.57,15.05,1.32,5.11,70.21,3958.91,85.36,0.76
13-09-2025,Dipka,Evening,600,528,72,348,4224,141.6,4954.02,2000,2036258,13871256,11834998,88,252,58,247.7,2388.97,411.03,2800,9.38,14.24,1.17,3.35,65.91,2954.02,85.32,0.85
13-09-2025,Korba,Night,600,576,24,408,4608,186,5252.07,1333,1894674.5,9978933,8084258.5,96,192,68,394,1539.25,360.75,1900,9.12,12.87,1.14,4.04,70.83,3919.07,81.01,0.88
29-12-2025,Korba,Night,600,588,12,432,4704,254.4,4743.14,1333,1712499,9011966,7299467,98,168,72,355.82,1538.95,361.05,1900,8.07,10.98,1.01,5.41,73.47,3410.14,81,0.99
30-12-2025,Dipka,Night,600,552,48,396,4416,326.4,5265.42,2000,2164868,14743176,12578308,92,204,66,263.27,2388.85,411.15,2800,9.54,13.3,1.19,7.39,71.74,3265.42,85.32,0.84
31-12-2025,Dipka,Night,600,564,36,432,4512,25.2,5413.35,2000,2223190,15157380,12934190,94,168,72,270.67,2389.31,410.69,2800,9.6,12.53,1.2,0.56,76.6,3413.35,85.33,0.83
01-01-2025,Kusmunda,Morning,600,504,96,360,4032,204,5927.74,2500,3312957,13041028,9728071,84,240,60,237.11,1641.11,558.89,2200,11.76,16.47,1.47,5.06,71.43,3427.74,74.6,0.68
02-01-2025,Korba,Night,600,528,72,360,4224,133.2,4970.44,1333,1797104,9443836,7646732,88,240,60,372.88,1538.44,361.56,1900,9.41,13.81,1.18,3.15,68.18,3637.44,80.97,0.85
03-01-2025,Dipka,Evening,600,528,72,396,4224,301.2,4789.17,2000,1969468,13409676,11440208,88,204,66,239.46,2388.77,411.23,2800,9.07,12.09,1.13,7.13,75,2789.17,85.31,0.88
06-01-2025,Kusmunda,Night,600,552,48,396,4416,133.2,4681.49,2500,2620069.5,10299278,7679208.5,92,204,66,187.26,1640.33,559.67,2200,8.48,11.82,1.06,3.02,71.74,2181.49,74.56,0.94
06-01-2025,Korba,Morning,600,576,24,384,4608,164.4,4797.8,1333,1738880,9115820,7376940,96,216,64,359.92,1537.57,362.43,1900,8.33,12.49,1.04,3.57,66.67,3464.8,80.92,0.96
29-04-2025,Korba,Night,600,564,36,396,4512,63.6,5139.25,1333,1858937.5,9764575,7905637.5,94,204,66,385.54,1538.29,361.71,1900,9.11,12.98,1.14,1.41,70.21,3806.25,80.96,0.88
02-05-2025,Kusmunda,Night,600,516,84,348,4128,232.8,5251.32,2500,2942876,11552904,8610028,86,252,58,210.05,1639.59,560.41,2200,10.18,15.09,1.27,5.64,67.44,2751.32,74.53,0.79
02-05-2025,Korba,Morning,600,588,12,444,4704,242.4,4548.34,1333,1651369,8641846,6990477,98,156,74,341.21,1536.93,363.07,1900,7.74,10.24,0.97,5.15,75.51,3215.34,80.89,1.03
03-05-2025,Korba,Night,600,504,96,420,4032,106.8,5694.36,1333,2052576,10819284,8766708,84,180,70,427.18,1539.54,360.46,1900,11.3,13.56,1.41,2.65,83.33,4361.36,81.03,0.71
04-05-2025,Dipka,Evening,600,528,72,420,4224,208.8,4907.59,2000,2013086,13741252,11728166,88,180,70,245.38,2389.8,410.2,2800,9.29,11.68,1.16,4.94,79.55,2907.59,85.35,0.86
19-11-2025,Korba,Evening,600,540,60,360,4320,88.8,4563.56,1333,1648596,8670764,7022168,90,240,60,342.35,1538.75,361.25,1900,8.45,12.68,1.06,2.06,66.67,3230.56,80.99,0.95
19-11-2025,Korba,Night,600,528,72,348,4224,66,5551.08,1333,2004678,10547052,8542374,88,252,58,416.44,1538.87,361.13,1900,10.51,15.95,1.31,1.56,65.91,4218.08,80.99,0.76
21-11-2025,Korba,Night,600,552,48,360,4416,86.4,3795.82,1333,1378387,7212058,5833671,92,240,60,284.76,1536.87,363.13,1900,6.88,10.54,0.86,1.96,65.22,2462.82,80.89,1.16
07-03-2025,Korba,Evening,600,492,108,408,3936,116.4,4496.95,1333,1634682.5,8544205,6909522.5,82,192,68,337.36,1536.49,363.51,1900,9.14,11.02,1.14,2.96,82.93,3163.95,80.87,0.88
09-03-2025,Kusmunda,Morning,600,528,72,348,4224,223.2,5370.98,2500,3010489,11816156,8805667,88,252,58,214.84,1639.49,560.51,2200,10.17,15.43,1.27,5.28,65.91,2870.98,74.52,0.79
12-03-2025,Korba,Evening,600,552,48,384,4416,88.8,4836.11,1333,1754338.5,9188609,7434270.5,92,216,64,362.8,1537.24,362.76,1900,8.76,12.59,1.1,2.01,69.57,3503.11,80.91,0.91
13-03-2025,Dipka,Evening,600,576,24,396,4608,288,4907.62,2000,2016748,13741336,11724588,96,204,66,245.38,2389.06,410.94,2800,8.52,12.39,1.07,6.25,68.75,2907.62,85.32,0.94
14-03-2025,Korba,Morning,600,564,36,384,4512,102,4665.02,1333,1687407,8863538,7176131,94,216,64,349.96,1538.29,361.71,1900,8.27,12.15,1.03,2.26,68.09,3332.02,80.96,0.97
27-06-2025,Kusmunda,Morning,600,552,48,360,4416,218.4,4557.31,2500,2560620.5,10026082,7465461.5,92,240,60,182.29,1638.13,561.87,2200,8.26,12.66,1.03,4.95,65.22,2057.31,74.46,0.97
27-06-2025,Kusmunda,Evening,600,516,84,312,4128,69.6,4424.7,2500,2490035,9734340,7244305,86,288,52,176.99,1637.24,562.76,2200,8.57,14.18,1.07,1.69,60.47,1924.7,74.42,0.93
27-06-2025,Kusmunda,Night,600,528,72,384,4224,212.4,5237.02,2500,2933711,11521444,8587733,88,216,64,209.48,1639.81,560.19,2200,9.92,13.64,1.24,5.03,72.73,2737.02,74.54,0.81
29-06-2025,Dipka,Evening,600,540,60,372,4320,186,5519.98,2000,2261992,15455944,13193952,90,228,62,276,2390.22,409.78,2800,10.22,14.84,1.28,4.31,68.89,3519.98,85.36,0.78
29-06-2025,Dipka,Night,600,576,24,432,4608,96,4974.2,2000,2046580,13927760,11881180,96,168,72,248.71,2388.56,411.44,2800,8.64,11.51,1.08,2.08,75,2974.2,85.31,0.93
01-07-2025,Dipka,Morning,600,564,36,372,4512,216,5401.99,2000,2219396,15125572,12906176,94,228,62,270.1,2389.15,410.85,2800,9.58,14.52,1.2,4.79,65.96,3401.99,85.33,0.84
02-07-2025,Kusmunda,Night,600,528,72,288,4224,42,6259.69,2500,3504079.5,13771318,10267238.5,88,312,48,250.39,1640.22,559.78,2200,11.86,21.74,1.48,0.99,54.55,3759.69,74.56,0.67
04-11-2025,Dipka,Morning,600,540,60,396,4320,279.6,5684.52,2000,2333908,15916656,13582748,90,204,66,284.23,2389.43,410.57,2800,10.53,14.35,1.32,6.47,73.33,3684.52,85.34,0.76
07-11-2025,Kusmunda,Morning,600,588,12,408,4704,39.6,5570.08,2500,3116794,12254176,9137382,98,192,68,222.8,1640.44,559.56,2200,9.47,13.65,1.18,0.84,69.39,3070.08,74.57,0.84
08-11-2025,Korba,Evening,600,504,96,312,4032,109.2,5524.8,1333,1991430,10497120,8505690,84,288,52,414.46,1539.55,360.45,1900,10.96,17.71,1.37,2.71,61.9,4191.8,81.03,0.73
09-11-2025,Dipka,Morning,600,540,60,372,4320,157.2,5092.07,2000,2095428,14257796,12162368,90,228,62,254.6,2388.49,411.51,2800,9.43,13.69,1.18,3.64,68.89,3092.07,85.3,0.85
09-11-2025,Korba,Evening,600,576,24,432,4608,128.4,4668.63,1333,1688020.5,8870397,7182376.5,96,168,72,350.23,1538.43,361.57,1900,8.11,10.81,1.01,2.79,75,3335.63,80.97,0.99
11-11-2025,Korba,Morning,600,492,108,336,3936,64.8,4461.6,1333,1620060,8477040,6856980,82,264,56,334.7,1536.89,363.11,1900,9.07,13.28,1.13,1.65,68.29,3128.6,80.89,0.88
12-11-2025,Dipka,Evening,600,564,36,432,4512,103.2,5861.74,2000,2403496,16412872,14009376,94,168,72,293.09,2389.97,410.03,2800,10.39,13.57,1.3,2.29,76.6,3861.74,85.36,0.77
12-11-2025,Dipka,Night,600,576,24,432,4608,160.8,5784.34,2000,2371686,16196152,13824466,96,168,72,289.22,2389.98,410.02,2800,10.04,13.39,1.26,3.49,75,3784.34,85.36,0.8
12-11-2025,Kusmunda,Evening,600,564,36,348,4512,128.4,6326.92,2500,3536356,13919224,10382868,94,252,58,253.08,1641.06,558.94,2200,11.22,18.18,1.4,2.85,61.7,3826.92,74.59,0.71
23-02-2025,Kusmunda,Night,600,540,60,372,4320,51.6,5706.44,2500,3190942,12554168,9363226,90,228,62,228.26,1640.82,559.18,2200,10.57,15.34,1.32,1.19,68.89,3206.44,74.58,0.76
24-02-2025,Korba,Morning,600,576,24,456,4608,228,4677.57,1333,1692749.5,8887383,7194633.5,96,144,76,350.91,1538.11,361.89,1900,8.12,10.26,1.02,4.95,79.17,3344.57,80.95,0.99
24-02-2025,Korba,Evening,600,564,36,396,4512,152.4,4640.15,1333,1685852.5,8816285,7130432.5,94,204,66,348.1,1536.68,363.32,1900,8.23,11.72,1.03,3.38,70.21,3307.15,80.88,0.97
25-02-2025,Dipka,Night,600,564,36,348,4512,115.2,5399.91,2000,2216414,15119748,12903334,94,252,58,270,2389.55,410.45,2800,9.57,15.52,1.2,2.55,61.7,3399.91,85.34,0.84
27-02-2025,Dipka,Morning,600,552,48,348,4416,276,4643.91,2000,1913914,13002948,11089034,92,252,58,232.2,2387.87,412.13,2800,8.41,13.34,1.05,6.25,63.04,2643.91,85.28,0.95
27-02-2025,Dipka,Night,600,528,72,408,4224,88.8,5703.91,2000,2340364,15970948,13630584,88,192,68,285.2,2389.69,410.31,2800,10.8,13.98,1.35,2.1,77.27,3703.91,85.35,0.74
27-02-2025,Kusmunda,Evening,600,516,84,360,4128,283.2,5151.73,2500,2885001.5,11333806,8448804.5,86,240,60,206.07,1639.99,560.01,2200,9.98,14.31,1.25,6.86,69.77,2651.73,74.55,0.8
28-02-2025,Korba,Night,600,552,48,468,4416,128.4,4164.54,1333,1514889,7912626,6397737,92,132,78,312.42,1536.24,363.76,1900,7.54,8.9,0.94,2.91,84.78,2831.54,80.85,1.06
01-03-2025,Dipka,Morning,600,564,36,396,4512,75.6,5440.45,2000,2234030,15233260,12999230,94,204,66,272.02,2389.37,410.63,2800,9.65,13.74,1.21,1.68,70.21,3440.45,85.33,0.83
02-03-2025,Kusmunda,Night,600,480,120,348,3840,163.2,5975.81,2500,3345495.5,13146782,9801286.5,80,252,58,239.03,1640.16,559.84,2200,12.45,17.17,1.56,4.25,72.5,3475.81,74.55,0.64
03-03-2025,Dipka,Night,600,540,60,372,4320,141.6,5541.22,2000,2273388,15515416,13242028,90,228,62,277.06,2389.73,410.27,2800,10.26,14.9,1.28,3.28,68.89,3541.22,85.35,0.78
15-06-2025,Korba,Night,600,528,72,360,4224,91.2,4385.03,1333,1591210.5,8331557,6740346.5,88,240,60,328.96,1537.13,362.87,1900,8.3,12.18,1.04,2.16,68.18,3052.03,80.9,0.96
17-06-2025,Dipka,Morning,600,564,36,360,4512,126,5538.16,2000,2266914,15506848,13239934,94,240,60,276.91,2390.67,409.33,2800,9.82,15.38,1.23,2.79,63.83,3538.16,85.38,0.81
17-06-2025,Korba,Evening,600,552,48,396,4416,256.8,4734.27,1333,1714744.5,8995113,7280368.5,92,204,66,355.16,1537.8,362.2,1900,8.58,11.96,1.07,5.82,71.74,3401.27,80.94,0.93
18-06-2025,Kusmunda,Morning,600,492,108,324,3936,78,5277.46,2500,2961203,11610412,8649209,82,276,54,211.1,1638.9,561.1,2200,10.73,16.29,1.34,1.98,65.85,2777.46,74.5,0.75
19-06-2025,Dipka,Evening,600,564,36,384,4512,177.6,5111.46,2000,2095284,14312088,12216804,94,216,64,255.57,2390.08,409.92,2800,9.06,13.31,1.13,3.94,68.09,3111.46,85.36,0.88
21-06-2025,Korba,Evening,600,540,60,348,4320,153.6,5525.28,1333,1996298,10498032,8501734,90,252,58,414.5,1538.7,361.3,1900,10.23,15.88,1.28,3.56,64.44,4192.28,80.98,0.78
22-06-2025,Korba,Evening,600,528,72,408,4224,290.4,4906.87,1333,1770454.5,9323053,7552598.5,88,192,68,368.11,1539.19,360.81,1900,9.29,12.03,1.16,6.87,77.27,3573.87,81.01,0.86
23-06-2025,Dipka,Night,600,576,24,360,4608,258,5637.77,2000,2309858,15785756,13475898,96,240,60,281.89,2390.29,409.71,2800,9.79,15.66,1.22,5.6,62.5,3637.77,85.37,0.82
08-02-2025,Dipka,Night,600,552,48,408,4416,201.6,5546.48,2000,2270692,15530144,13259452,92,192,68,277.32,2390.61,409.39,2800,10.05,13.59,1.26,4.57,73.91,3546.48,85.38,0.8
09-02-2025,Kusmunda,Morning,600,564,36,408,4512,192,4987.91,2500,2803550.5,10973402,8169851.5,94,192,68,199.52,1637.93,562.07,2200,8.84,12.23,1.11,4.26,72.34,2487.91,74.45,0.9
09-02-2025,Kusmunda,Evening,600,552,48,324,4416,198,5169.94,2500,2903017,11373868,8470851,92,276,54,206.8,1638.48,561.52,2200,9.37,15.96,1.17,4.48,58.7,2669.94,74.48,0.85
11-02-2025,Dipka,Night,600,540,60,372,4320,147.6,4983.6,2000,2049590,13954080,11904490,90,228,62,249.18,2388.73,411.27,2800,9.23,13.4,1.15,3.42,68.89,2983.6,85.31,0.87
11-02-2025,Kusmunda,Night,600,564,36,384,4512,106.8,5574.82,2500,3119501,12264604,9145103,94,216,64,222.99,1640.43,559.57,2200,9.88,14.52,1.24,2.37,68.09,3074.82,74.57,0.81
12-02-2025,Kusmunda,Morning,600,528,72,324,4224,81.6,5020.74,2500,2817657,11045628,8227971,88,276,54,200.83,1638.8,561.2,2200,9.51,15.5,1.19,1.93,61.36,2520.74,74.49,0.84
13-02-2025,Dipka,Evening,600,552,48,396,4416,69.6,5307.36,2000,2179944,14860608,12680664,92,204,66,265.37,2389.26,410.74,2800,9.61,13.4,1.2,1.58,71.74,3307.36,85.33,0.83
13-02-2025,Kusmunda,Morning,600,516,84,312,4128,46.8,5953.82,2500,3335751,13098404,9762653,86,288,52,238.15,1639.73,560.27,2200,11.54,19.08,1.44,1.13,60.47,3453.82,74.53,0.69
16-02-2025,Kusmunda,Night,600,576,24,420,4608,213.6,4886.76,2500,2742368,10750872,8008504,96,180,70,195.47,1638.82,561.18,2200,8.48,11.64,1.06,4.64,72.92,2386.76,74.49,0.94
13-06-2025,Korba,Night,600,552,48,372,4416,214.8,4646.42,1333,1678447,8828198,7149751,92,228,62,348.57,1538.77,361.23,1900,8.42,12.49,1.05,4.86,67.39,3313.42,80.99,0.95
14-06-2025,Dipka,Night,600,552,48,432,4416,194.4,5599.04,2000,2298316,15677312,13378996,92,168,72,279.95,2389.52,410.48,2800,10.14,12.96,1.27,4.4,78.26,3599.04,85.34,0.79
14-06-2025,Kusmunda,Evening,600,564,36,324,4512,120,5190.06,2500,2906183,11418132,8511949,94,276,54,207.6,1640.05,559.95,2200,9.2,16.02,1.15,2.66,57.45,2690.06,74.55,0.87
27-09-2025,Kusmunda,Evening,600,528,72,372,4224,142.8,5585.51,2500,3128480.5,12288122,9159641.5,88,228,62,223.42,1639.89,560.11,2200,10.58,15.01,1.32,3.38,70.45,3085.51,74.54,0.76
29-09-2025,Kusmunda,Morning,600,516,84,360,4128,246,4847.65,2500,2721057.5,10664830,7943772.5,86,240,60,193.91,1638.69,561.31,2200,9.39,13.47,1.17,5.96,69.77,2347.65,74.49,0.85
30-09-2025,Kusmunda,Morning,600,564,36,300,4512,232.8,5182.87,2500,2906078.5,11402314,8496235.5,94,300,50,207.31,1639.29,560.71,2200,9.19,17.28,1.15,5.16,53.19,2682.87,74.51,0.87
07-02-2025,Kusmunda,Night,600,552,48,408,4416,195.6,6215.55,2500,3477552.5,13674210,10196657.5,92,192,68,248.62,1640.51,559.49,2200,11.26,15.23,1.41,4.43,73.91,3715.55,74.57,0.71
08-02-2025,Kusmunda,Night,600,576,24,384,4608,218.4,5723.51,2500,3207180.5,12591722,9384541.5,96,216,64,228.94,1639.65,560.35,2200,9.94,14.9,1.24,4.74,66.67,3223.51,74.53,0.81
10-02-2025,Korba,Night,600,528,72,432,4224,118.8,4294.37,1333,1561729.5,8159303,6597573.5,88,168,72,322.16,1536.33,363.67,1900,8.13,9.94,1.02,2.81,81.82,2961.37,80.86,0.98
12-02-2025,Dipka,Night,600,576,24,384,4608,157.2,6215.13,2000,2547202,17402364,14855162,96,216,64,310.76,2390.16,409.84,2800,10.79,16.19,1.35,3.41,66.67,4215.13,85.36,0.74
15-02-2025,Korba,Morning,600,564,36,432,4512,268.8,5402.48,1333,1951818,10264712,8312894,94,168,72,405.29,1538.72,361.28,1900,9.58,12.51,1.2,5.96,76.6,4069.48,80.99,0.84
10-06-2025,Dipka,Evening,600,552,48,336,4416,157.2,5838.63,2000,2396952,16348164,13951212,92,264,56,291.93,2389.47,410.53,2800,10.58,17.38,1.32,3.56,60.87,3838.63,85.34,0.76
11-06-2025,Dipka,Morning,600,516,84,336,4128,244.8,5547.25,2000,2279200,15532300,13253100,86,264,56,277.36,2389.13,410.87,2800,10.75,16.51,1.34,5.93,65.12,3547.25,85.33,0.74
13-06-2025,Korba,Night,600,552,48,372,4416,214.8,4646.42,1333,1678447,8828198,7149751,92,228,62,348.57,1538.77,361.23,1900,8.42,12.49,1.05,4.86,67.39,3313.42,80.99,0.95
14-06-2025,Dipka,Night,600,552,48,432,4416,194.4,5599.04,2000,2298316,15677312,13378996,92,168,72,279.95,2389.52,410.48,2800,10.14,12.96,1.27,4.4,78.26,3599.04,85.34,0.79
14-06-2025,Kusmunda,Evening,600,564,36,324,4512,120,5190.06,2500,2906183,11418132,8511949,94,276,54,207.6,1640.05,559.95,2200,9.2,16.02,1.15,2.66,57.45,2690.06,74.55,0.87
15-06-2025,Korba,Evening,600,516,84,324,4128,217.2,4587.14,1333,1657699,8715566,7057867,86,276,54,344.12,1538.62,361.38,1900,8.89,14.16,1.11,5.26,62.79,3254.14,80.98,0.9
16-06-2025,Korba,Night,600,504,96,384,4032,98.4,4651.43,1333,1688950.5,8837717,7148766.5,84,216,64,348.94,1536.9,363.1,1900,9.23,12.11,1.15,2.44,76.19,3318.43,80.89,0.87
17-06-2025,Korba,Night,600,564,36,396,4512,146.4,5184.88,1333,1869358,9851272,7981914,94,204,66,388.96,1539.46,360.54,1900,9.19,13.09,1.15,3.24,70.21,3851.88,81.02,0.87
29-09-2025,Kusmunda,Morning,600,516,84,360,4128,246,4847.65,2500,2721057.5,10664830,7943772.5,86,240,60,193.91,1638.69,561.31,2200,9.39,13.47,1.17,5.96,69.77,2347.65,74.49,0.85
30-09-2025,Kusmunda,Morning,600,564,36,300,4512,232.8,5182.87,2500,2906078.5,11402314,8496235.5,94,300,50,207.31,1639.29,560.71,2200,9.19,17.28,1.15,5.16,53.19,2682.87,74.51,0.87
30-09-2025,Kusmunda,Night,600,576,24,396,4608,110.4,4862.34,2500,2729137,10697148,7968011,96,204,66,194.49,1638.72,561.28,2200,8.44,12.28,1.06,2.4,68.75,2362.34,74.49,0.95
30-09-2025,Korba,Night,600,480,120,384,3840,88.8,4531.81,1333,1641433.5,8610439,6969005.5,80,216,64,339.97,1537.8,362.2,1900,9.44,11.8,1.18,2.31,80,3198.81,80.94,0.85
02-10-2025,Kusmunda,Night,600,552,48,384,4416,93.6,4279.3,2500,2406765,9414460,7007695,92,216,64,171.17,1637.58,562.42,2200,7.75,11.14,0.97,2.12,69.57,1779.3,74.44,1.03
02-10-2025,Korba,Night,600,540,60,372,4320,230.4,5199.62,1333,1877517,9879278,8001761,90,228,62,390.07,1538.91,361.09,1900,9.63,13.98,1.2,5.33,68.89,3866.62,81,0.83
05-10-2025,Kusmunda,Night,600,552,48,360,4416,127.2,5909.92,2500,3309906,13001824,9691918,92,240,60,236.4,1639.94,560.06,2200,10.71,16.42,1.34,2.88,65.22,3409.92,74.54,0.75
05-10-2025,Korba,Night,600,552,48,420,4416,109.2,4879.67,1333,1769484.5,9271373,7501888.5,92,180,70,366.07,1537.38,362.62,1900,8.84,11.62,1.1,2.47,76.09,3546.67,80.91,0.9
07-10-2025,Korba,Morning,600,552,48,384,4416,133.2,5572.15,1333,2010652.5,10587085,8576432.5,92,216,64,418.02,1539.16,360.84,1900,10.09,14.51,1.26,3.02,69.57,4239.15,81.01,0.79
19-01-2025,Kusmunda,Morning,600,576,24,372,4608,259.2,5186.04,2500,2905672,11409288,8503616,96,228,62,207.44,1639.71,560.29,2200,9,13.94,1.13,5.62,64.58,2686.04,74.53,0.89
19-01-2025,Korba,Morning,600,504,96,336,4032,62.4,4779.96,1333,1732986,9081924,7348938,84,264,56,358.59,1537.45,362.55,1900,9.48,14.23,1.19,1.55,66.67,3446.96,80.92,0.84
19-01-2025,Korba,Evening,600,552,48,348,4416,94.8,4739.82,1333,1716787,9005658,7288871,92,252,58,355.58,1537.79,362.21,1900,8.59,13.62,1.07,2.15,63.04,3406.82,80.94,0.93
21-01-2025,Kusmunda,Night,600,552,48,312,4416,290.4,5461.57,2500,3059463.5,12015454,8955990.5,92,288,52,218.46,1639.82,560.18,2200,9.89,17.51,1.24,6.58,56.52,2961.57,74.54,0.81
22-01-2025,Korba,Evening,600,564,36,396,4512,153.6,4942.69,1333,1786941.5,9391111,7604169.5,94,204,66,370.79,1538.47,361.53,1900,8.76,12.48,1.1,3.4,70.21,3609.69,80.97,0.91
25-01-2025,Korba,Evening,600,540,60,384,4320,76.8,4368.8,1333,1589280,8300720,6711440,90,216,64,327.74,1536.22,363.78,1900,8.09,11.38,1.01,1.78,71.11,3035.8,80.85,0.99
26-01-2025,Kusmunda,Evening,600,564,36,396,4512,255.6,5292.55,2500,2965002.5,11643610,8678607.5,94,204,66,211.7,1639.78,560.22,2200,9.38,13.37,1.17,5.66,70.21,2792.55,74.54,0.85
27-01-2025,Dipka,Morning,600,552,48,384,4416,38.4,4767.85,2000,1959240,13349980,11390740,92,216,64,238.39,2389.07,410.93,2800,8.64,12.42,1.08,0.87,69.57,2767.85,85.32,0.93
27-01-2025,Korba,Evening,600,600,0,408,4800,196.8,3971.87,1333,1440854.5,7546553,6105698.5,100,192,68,297.96,1537.24,362.76,1900,6.62,9.73,0.83,4.1,68,2638.87,80.91,1.21
11-05-2025,Korba,Night,600,588,12,468,4704,122.4,5278.09,1333,1904331.5,10028371,8124039.5,98,132,78,395.96,1539.2,360.8,1900,8.98,11.28,1.12,2.6,79.59,3945.09,81.01,0.89
13-05-2025,Korba,Morning,600,540,60,420,4320,234,4543.14,1333,1652099,8631966,6979867,90,180,70,340.82,1536.35,363.65,1900,8.41,10.82,1.05,5.42,77.78,3210.14,80.86,0.95
15-05-2025,Kusmunda,Night,600,504,96,360,4032,92.4,5283.36,2500,2962398,11623392,8660994,84,240,60,211.33,1639.3,560.7,2200,10.48,14.68,1.31,2.29,71.43,2783.36,74.51,0.76
16-05-2025,Dipka,Morning,600,492,108,360,3936,199.2,4268.27,2000,1765808,11951156,10185348,82,240,60,213.41,2386.29,413.71,2800,8.68,11.86,1.08,5.06,73.17,2268.27,85.22,0.92
18-05-2025,Dipka,Morning,600,576,24,360,4608,136.8,5169.14,2000,2125606,14473592,12347986,96,240,60,258.46,2388.79,411.21,2800,8.97,14.36,1.12,2.97,62.5,3169.14,85.31,0.89
19-05-2025,Kusmunda,Night,600,564,36,360,4512,145.2,4853.61,2500,2728735.5,10677942,7949206.5,94,240,60,194.14,1637.79,562.21,2200,8.61,13.48,1.08,3.22,63.83,2353.61,74.45,0.93
02-09-2025,Kusmunda,Night,600,564,36,336,4512,58.8,5562.26,2500,3118893,12236972,9118079,94,264,56,222.49,1639.28,560.72,2200,9.86,16.55,1.23,1.3,59.57,3062.26,74.51,0.81
02-09-2025,Korba,Night,600,492,108,336,3936,114,5596.21,1333,2016723.5,10632799,8616075.5,82,264,56,419.82,1539.63,360.37,1900,11.37,16.66,1.42,2.9,68.29,4263.21,81.03,0.7
03-09-2025,Dipka,Evening,600,576,24,408,4608,340.8,4713.43,2000,1938522,13197604,11259082,96,192,68,235.67,2388.72,411.28,2800,8.18,11.55,1.02,7.4,70.83,2713.43,85.31,0.98
05-09-2025,Dipka,Night,600,528,72,372,4224,37.2,5573.98,2000,2288942,15607144,13318202,88,228,62,278.7,2389.35,410.65,2800,10.56,14.98,1.32,0.88,70.45,3573.98,85.33,0.76
05-09-2025,Korba,Morning,600,564,36,372,4512,189.6,4330.03,1333,1573560.5,8227057,6653496.5,94,228,62,324.83,1536.59,363.41,1900,7.68,11.64,0.96,4.2,65.96,2997.03,80.87,1.04
06-09-2025,Kusmunda,Evening,600,552,48,348,4416,242.4,4478.54,2500,2520297,9852788,7332491,92,252,58,179.14,1637.25,562.75,2200,8.11,12.87,1.01,5.49,63.04,1978.54,74.42,0.99
07-09-2025,Korba,Night,600,540,60,372,4320,187.2,5887.09,1333,2121431.5,11185471,9064039.5,90,228,62,441.64,1539.65,360.35,1900,10.9,15.83,1.36,4.33,68.89,4554.09,81.03,0.73
08-09-2025,Korba,Night,600,552,48,348,4416,195.6,4569.68,1333,1656388,8682392,7026004,92,252,58,342.81,1537.53,362.47,1900,8.28,13.13,1.03,4.43,63.04,3236.68,80.92,0.97
23-10-2025,Dipka,Night,600,552,48,348,4416,60,5509.09,2000,2254536,15425452,13170916,92,252,58,275.45,2390.76,409.24,2800,9.98,15.83,1.25,1.36,63.04,3509.09,85.38,0.8
05-02-2025,Kusmunda,Night,600,552,48,348,4416,86.4,5500.6,2500,3082230,12101320,9019090,92,252,58,220.02,1639.66,560.34,2200,9.96,15.81,1.25,1.96,63.04,3000.6,74.53,0.8
05-02-2025,Korba,Night,600,540,60,384,4320,181.2,4264.28,1333,1544248,8102132,6557884,90,216,64,319.9,1537.86,362.14,1900,7.9,11.1,0.99,4.19,71.11,2931.28,80.94,1.01
07-02-2025,Korba,Night,600,588,12,432,4704,162,4768.73,1333,1725405.5,9060587,7335181.5,98,168,72,357.74,1538.18,361.82,1900,8.11,11.04,1.01,3.44,73.47,3435.73,80.96,0.99
08-02-2025,Korba,Night,600,540,60,384,4320,222,3489.36,1333,1275076,6629784,5354708,90,216,64,261.77,1534.58,365.42,1900,6.46,9.09,0.81,5.14,71.11,2156.36,80.77,1.24
09-02-2025,Kusmunda,Night,600,528,72,360,4224,98.4,5881.76,2500,3293568,12939872,9646304,88,240,60,235.27,1640.04,559.96,2200,11.14,16.34,1.39,2.33,68.18,3381.76,74.55,0.72
10-02-2025,Dipka,Evening,600,540,60,384,4320,162,5677.19,2000,2323926,15896132,13572206,90,216,64,283.86,2390.66,409.34,2800,10.51,14.78,1.31,3.75,71.11,3677.19,85.38,0.76
12-02-2025,Dipka,Morning,600,528,72,360,4224,154.8,5552.25,2000,2281100,15546300,13265200,88,240,60,277.61,2389.16,410.84,2800,10.52,15.42,1.31,3.66,68.18,3552.25,85.33,0.76
12-02-2025,Kusmunda,Evening,600,576,24,408,4608,87.6,5430.81,2500,3041045.5,11947782,8906736.5,96,192,68,217.23,1640.04,559.96,2200,9.43,13.31,1.18,1.9,70.83,2930.81,74.55,0.85
03-06-2025,Dipka,Night,600,528,72,336,4224,176.4,5329.37,2000,2187998,14922236,12734238,88,264,56,266.47,2389.45,410.55,2800,10.09,15.86,1.26,4.18,63.64,3329.37,85.34,0.79
