date,area,shift,coal_production_tonnes,target_production,critical_roles_present,total_wage_cost,Total_Cost_INR,Revenue_INR,Net_Profit_INR
25-07-2025,Kusmunda,Morning,4202.75,2500,25,56350,2367862.5,9246050,6878187.5
25-07-2025,Kusmunda,Evening,5960.67,2500,36,55050,3333418.5,13113474,9780055.5
25-07-2025,Kusmunda,Night,4937.38,2500,29,54550,2770109,10862236,8092127
25-07-2025,Korba,Morning,4980.66,1333,30,57950,1801181,9463254,7662073
25-07-2025,Korba,Evening,4088.07,1333,25,54750,1485574.5,7767333,6281758.5
25-07-2025,Korba,Night,4252.11,1333,25,55400,1543638.5,8079009,6535370.5
26-07-2025,Dipka,Morning,5327.24,2000,32,57200,2188096,14916272,12728176
26-07-2025,Dipka,Evening,5809.55,2000,36,54750,2378570,16266740,13888170
26-07-2025,Dipka,Night,4606.43,2000,27,55400,1897972,12898004,11000032
26-07-2025,Kusmunda,Morning,5237.01,2500,32,54950,2935305.5,11521422,8586116.5
26-07-2025,Kusmunda,Evening,5569.02,2500,34,57300,3120261,12251844,9131583
26-07-2025,Kusmunda,Night,6242.54,2500,37,63500,3496897,13733588,10236691
26-07-2025,Korba,Morning,4832.31,1333,30,60500,1751808.5,9181389,7429580.5
26-07-2025,Korba,Evening,4402.35,1333,27,60200,1601022.5,8364465,6763442.5
26-07-2025,Korba,Night,4939.78,1333,30,62450,1791373,9385582,7594209
27-07-2025,Dipka,Morning,4999.62,2000,30,58600,2058448,13998936,11940488
27-07-2025,Dipka,Evening,6329.93,2000,38,53350,2585322,17723804,15138482
27-07-2025,Dipka,Night,5300.36,2000,32,60100,2180244,14841008,12660764
27-07-2025,Kusmunda,Morning,5449.64,2500,33,56250,3053552,11989208,8935656
27-07-2025,Kusmunda,Evening,5190.56,2500,31,56350,2911158,11419232,8508074
27-07-2025,Kusmunda,Night,5136.5,2500,30,57850,2882925,11300300,8417375
27-07-2025,Korba,Morning,5365.78,1333,32,59550,1937573,10194982,8257409
27-07-2025,Korba,Evening,5412.17,1333,33,59550,1953809.5,10283123,8329313.5
27-07-2025,Korba,Night,3888.22,1333,24,51350,1412227,7387618,5975391
28-07-2025,Dipka,Morning,4863.92,2000,29,55500,2001068,13618976,11617908
28-07-2025,Dipka,Evening,5386.65,2000,32,56350,2211010,15082620,12871610
28-07-2025,Dipka,Night,4863.09,2000,30,63100,2008336,13616652,11608316
28-07-2025,Kusmunda,Morning,5592.25,2500,34,57950,3133687.5,12302950,9169262.5
28-07-2025,Kusmunda,Evening,5571.88,2500,33,55600,3120134,12258136,9138002
28-07-2025,Kusmunda,Night,5755.34,2500,35,58150,3223587,12661748,9438161
28-07-2025,Korba,Morning,5002.11,1333,30,57750,1808488.5,9504009,7695520.5
28-07-2025,Korba,Evening,4096.05,1333,24,51450,1485067.5,7782495,6297427.5
28-07-2025,Korba,Night,4596.15,1333,29,54650,1663302.5,8732685,7069382.5
29-07-2025,Dipka,Morning,5106.93,2000,31,57000,2099772,14299404,12199632
29-07-2025,Dipka,Evening,5836.06,2000,35,58600,2393024,16340968,13947944
29-07-2025,Dipka,Night,4967.13,2000,29,57200,2044052,13907964,11863912
29-07-2025,Kusmunda,Morning,5660.49,2500,34,54950,3168219.5,12453078,9284858.5
29-07-2025,Kusmunda,Evening,4925.93,2500,30,49200,2758461.5,10837046,8078584.5
29-07-2025,Kusmunda,Night,6013.58,2500,35,57100,3364569,13229876,9865307
29-07-2025,Korba,Morning,4551.12,1333,28,60950,1653842,8647128,6993286
29-07-2025,Korba,Evening,4287.67,1333,26,53600,1554284.5,8146573,6592288.5
29-07-2025,Korba,Night,4910.49,1333,29,47600,1766271.5,9329931,7563659.5
30-07-2025,Dipka,Morning,4872.17,2000,30,58500,2007368,13642076,11634708
30-07-2025,Dipka,Evening,4902.92,2000,30,58600,2019768,13728176,11708408
30-07-2025,Dipka,Night,4640.81,2000,29,57000,1913324,12994268,11080944
30-07-2025,Kusmunda,Morning,5856.35,2500,36,56450,3277442.5,12883970,9606527.5
30-07-2025,Kusmunda,Evening,5107.56,2500,32,58600,2867758,11236632,8368874
30-07-2025,Kusmunda,Night,4882.69,2500,30,52400,2737879.5,10741918,8004038.5
30-07-2025,Korba,Morning,5054.29,1333,31,55500,1824501.5,9603151,7778649.5
30-07-2025,Korba,Evening,4393.34,1333,27,59250,1596919,8347346,6750427
30-07-2025,Korba,Night,5418.57,1333,33,55700,1952199.5,10295283,8343083.5
31-07-2025,Dipka,Morning,5605.25,2000,34,61150,2303250,15694700,13391450
31-07-2025,Dipka,Evening,4776.12,2000,30,53150,1963598,13373136,11409538
31-07-2025,Dipka,Night,5278.07,2000,33,58800,2170028,14778596,12608568
31-07-2025,Kusmunda,Morning,5061.23,2500,31,54850,2838526.5,11134706,8296179.5
31-07-2025,Kusmunda,Evening,4918.23,2500,29,54750,2759776.5,10820106,8060329.5
31-07-2025,Kusmunda,Night,5948.76,2500,36,57000,3328818,13087272,9758454
31-07-2025,Korba,Morning,5337.24,1333,32,61900,1929934,10140756,8210822
31-07-2025,Korba,Evening,4316.65,1333,26,57200,1568027.5,8201635,6633607.5
31-07-2025,Korba,Night,5708.47,1333,35,61250,2059214.5,10846093,8786878.5
01-08-2025,Dipka,Morning,5875.46,2000,35,58900,2409084,16451288,14042204
01-08-2025,Dipka,Evening,4605.77,2000,28,58600,1900908,12896156,10995248
01-08-2025,Dipka,Night,5259.47,2000,32,52950,2156738,14726516,12569778
01-08-2025,Kusmunda,Morning,5956.72,2500,36,54750,3330946,13104784,9773838
01-08-2025,Kusmunda,Evening,5776.92,2500,34,53900,3231206,12709224,9478018
01-08-2025,Kusmunda,Night,4869.46,2500,30,52100,2730303,10712812,7982509
01-08-2025,Korba,Morning,4191.38,1333,25,57750,1524733,7963622,6438889
01-08-2025,Korba,Evening,4260.78,1333,26,59150,1550423,8095482,6545059
01-08-2025,Korba,Night,4843.74,1333,29,57200,1752509,9203106,7450597
02-08-2025,Dipka,Morning,5526.12,2000,34,60100,2270548,15473136,13202588
02-08-2025,Dipka,Evening,4724.77,2000,29,56250,1946158,13229356,11283198
02-08-2025,Dipka,Night,4372.36,2000,26,55500,1804444,12242608,10438164
02-08-2025,Kusmunda,Morning,5457.96,2500,33,61900,3063778,12007512,8943734
02-08-2025,Kusmunda,Evening,5366.26,2500,32,57550,3008993,11805772,8796779
02-08-2025,Kusmunda,Night,5568.3,2500,34,56250,3118815,12250260,9131445
02-08-2025,Korba,Morning,4679.73,1333,28,53600,1691505.5,8891487,7199981.5
02-08-2025,Korba,Evening,4009.6,1333,25,51550,1454910,7618240,6163330
02-08-2025,Korba,Night,4920.78,1333,30,54950,1777223,9349482,7572259
03-08-2025,Dipka,Morning,5314.51,2000,32,56350,2182154,14880628,12698474
03-08-2025,Dipka,Evening,5139.21,2000,31,60100,2115784,14389788,12274004
03-08-2025,Dipka,Night,4694.95,2000,28,54550,1932530,13145860,11213330
03-08-2025,Kusmunda,Morning,4700.91,2500,29,49950,2635450.5,10342002,7706551.5
03-08-2025,Kusmunda,Evening,4871.89,2500,31,53050,2732589.5,10718158,7985568.5
03-08-2025,Kusmunda,Night,5634.38,2500,34,54000,3152909,12395636,9242727
03-08-2025,Korba,Morning,5602.01,1333,34,57300,2018003.5,10643819,8625815.5
03-08-2025,Korba,Evening,5634.24,1333,35,66400,2038384,10705056,8666672
03-08-2025,Korba,Night,5268.82,1333,32,62450,1906537,10010758,8104221
04-08-2025,Dipka,Morning,5586.94,2000,33,59450,2294226,15643432,13349206
04-08-2025,Dipka,Evening,5494.96,2000,34,51550,2249534,15385888,13136354
04-08-2025,Dipka,Night,5337.97,2000,33,59350,2194538,14946316,12751778
04-08-2025,Kusmunda,Morning,6268.61,2500,38,54000,3501735.5,13790942,10289206.5
04-08-2025,Kusmunda,Evening,4807.84,2500,30,55400,2699712,10577248,7877536
04-08-2025,Kusmunda,Night,5326.29,2500,32,56150,2985609.5,11717838,8732228.5
04-08-2025,Korba,Morning,5617.04,1333,34,57300,2023264,10672376,8649112
04-08-2025,Korba,Evening,5283.85,1333,32,56250,1905597.5,10039315,8133717.5
04-08-2025,Korba,Night,5065.25,1333,31,58700,1831537.5,9623975,7792437.5
05-08-2025,Dipka,Morning,5036.6,2000,29,58800,2073440,14102480,12029040
05-08-2025,Dipka,Evening,6038.89,2000,36,60100,2475656,16908892,14433236
05-08-2025,Dipka,Night,5818.98,2000,35,57000,2384592,16293144,13908552
05-08-2025,Kusmunda,Morning,4689.79,2500,29,56350,2635734.5,10317538,7681803.5
05-08-2025,Kusmunda,Evening,4526.98,2500,28,56450,2546289,9959356,7413067
05-08-2025,Kusmunda,Night,5423.15,2500,33,53150,3035882.5,11930930,8895047.5
05-08-2025,Korba,Morning,4543.93,1333,28,53700,1644075.5,8633467,6989391.5
05-08-2025,Korba,Evening,5570.9,1333,33,51550,2001365,10584710,8583345
05-08-2025,Korba,Night,4268,1333,26,54750,1548550,8109200,6560650
06-08-2025,Dipka,Morning,4590.16,2000,27,56150,1892214,12852448,10960234
06-08-2025,Dipka,Evening,5869.84,2000,37,62000,2409936,16435552,14025616
06-08-2025,Dipka,Night,4744.29,2000,29,50700,1948416,13284012,11335596
06-08-2025,Kusmunda,Morning,4736.3,2500,29,58700,2663665,10419860,7756195
06-08-2025,Kusmunda,Evening,5517.07,2500,33,54650,3089038.5,12137554,9048515.5
06-08-2025,Kusmunda,Night,5005.18,2500,31,55600,2808449,11011396,8202947
06-08-2025,Korba,Morning,5313.26,1333,33,57000,1916641,10095194,8178553
06-08-2025,Korba,Evening,4143.8,1333,26,59250,1509580,7873220,6363640
06-08-2025,Korba,Night,4749.19,1333,29,53900,1716116.5,9023461,7307344.5
07-08-2025,Dipka,Morning,5823.04,2000,35,54750,2383966,16304512,13920546
07-08-2025,Dipka,Evening,4889.92,2000,30,59350,2015318,13691776,11676458
07-08-2025,Dipka,Night,5913.78,2000,36,57750,2423262,16558584,14135322
07-08-2025,Kusmunda,Morning,5088.12,2500,31,56550,2855016,11193864,8338848
07-08-2025,Kusmunda,Evening,5680.37,2500,35,57000,3181203.5,12496814,9315610.5
07-08-2025,Kusmunda,Night,5728.69,2500,35,57100,3207879.5,12603118,9395238.5
07-08-2025,Korba,Morning,4378.14,1333,27,61900,1594249,8318466,6724217
07-08-2025,Korba,Evening,5179.72,1333,31,57850,1870752,9841468,7970716
07-08-2025,Korba,Night,5264.1,1333,32,56350,1898785,10001790,8103005
08-08-2025,Dipka,Morning,4357.01,2000,27,56150,1798954,12199628,10400674
08-08-2025,Dipka,Evening,5417.19,2000,32,59450,2226326,15168132,12941806
08-08-2025,Dipka,Night,5188.28,2000,31,59550,2134862,14527184,12392322
08-08-2025,Kusmunda,Morning,5116.24,2500,32,54850,2868782,11255728,8386946
08-08-2025,Kusmunda,Evening,5304.34,2500,32,55400,2972787,11669548,8696761
08-08-2025,Kusmunda,Night,5259.78,2500,32,60200,2953079,11571516,8618437
08-08-2025,Korba,Morning,4892.8,1333,30,59450,1771930,9296320,7524390
08-08-2025,Korba,Evening,5390.01,1333,33,57000,1943503.5,10241019,8297515.5
08-08-2025,Korba,Night,4844.21,1333,30,53900,1749373.5,9203999,7454625.5
09-08-2025,Dipka,Morning,5226.55,2000,32,59350,2149970,14634340,12484370
09-08-2025,Dipka,Evening,5623.66,2000,33,59250,2308714,15746248,13437534
09-08-2025,Dipka,Night,5453.4,2000,33,53250,2234610,15269520,13034910
09-08-2025,Kusmunda,Morning,5598.67,2500,34,55600,3134868.5,12317074,9182205.5
09-08-2025,Kusmunda,Evening,4851.06,2500,29,52950,2721033,10672332,7951299
09-08-2025,Kusmunda,Night,5753.8,2500,35,57950,3222540,12658360,9435820
09-08-2025,Korba,Morning,4315.79,1333,26,55500,1566026.5,8200001,6633974.5
09-08-2025,Korba,Evening,5081.84,1333,31,62550,1841194,9655496,7814302
09-08-2025,Korba,Night,3911.35,1333,24,55500,1424472.5,7431565,6007092.5
10-08-2025,Dipka,Morning,5324.29,2000,34,53900,2183616,14908012,12724396
10-08-2025,Dipka,Evening,6103.45,2000,36,61800,2503180,17089660,14586480
10-08-2025,Dipka,Night,5337.32,2000,33,54650,2189578,14944496,12754918
10-08-2025,Kusmunda,Morning,5851.41,2500,36,55400,3273675.5,12873102,9599426.5
10-08-2025,Kusmunda,Evening,5713.11,2500,35,60400,3202610.5,12568842,9366231.5
10-08-2025,Kusmunda,Night,4985.32,2500,31,55500,2797426,10967704,8170278
10-08-2025,Korba,Morning,4802.6,1333,29,57000,1737910,9124940,7387030
10-08-2025,Korba,Evening,5514.37,1333,33,61250,1991279.5,10477303,8486023.5
10-08-2025,Korba,Night,4375.6,1333,27,57950,1589410,8313640,6724230
11-08-2025,Dipka,Morning,6625.59,2000,41,61150,2711386,18551652,15840266
11-08-2025,Dipka,Evening,4808.62,2000,29,53900,1977348,13464136,11486788
11-08-2025,Dipka,Night,4617.48,2000,29,57000,1903992,12928944,11024952
11-08-2025,Kusmunda,Morning,5411.2,2500,32,60950,3037110,11904640,8867530
11-08-2025,Kusmunda,Evening,5931.37,2500,37,54000,3316253.5,13049014,9732760.5
11-08-2025,Kusmunda,Night,6257,2500,37,59550,3500900,13765400,10264500
11-08-2025,Korba,Morning,5915.96,1333,35,59450,2130036,11240324,9110288
11-08-2025,Korba,Evening,3275.26,1333,20,53800,1200141,6222994,5022853
11-08-2025,Korba,Night,4849.65,1333,30,61900,1759277.5,9214335,7455057.5
12-08-2025,Dipka,Morning,4778.03,2000,28,53800,1965012,13378484,11413472
12-08-2025,Dipka,Evening,5184.05,2000,32,59550,2133170,14515340,12382170
12-08-2025,Dipka,Night,6370.46,2000,38,62550,2610734,17837288,15226554
12-08-2025,Kusmunda,Morning,5605.36,2500,33,54300,3137248,12331792,9194544
12-08-2025,Kusmunda,Evening,4679.61,2500,29,51650,2625435.5,10295142,7669706.5
12-08-2025,Kusmunda,Night,6275.38,2500,38,54100,3505559,13805836,10300277
12-08-2025,Korba,Morning,4870.49,1333,30,58600,1763271.5,9253931,7490659.5
12-08-2025,Korba,Evening,5023.54,1333,31,56350,1814589,9544726,7730137
12-08-2025,Korba,Night,4232.59,1333,25,50700,1532106.5,8041921,6509814.5
13-08-2025,Dipka,Morning,5774.81,2000,34,52950,2362874,16169468,13806594
13-08-2025,Dipka,Evening,5014.36,2000,31,52400,2058144,14040208,11982064
13-08-2025,Dipka,Night,5015.64,2000,30,58600,2064856,14043792,11978936
13-08-2025,Kusmunda,Morning,5161.65,2500,31,56450,2895357.5,11355630,8460272.5
13-08-2025,Kusmunda,Evening,5922.26,2500,36,54850,3312093,13028972,9716879
13-08-2025,Kusmunda,Night,4958.76,2500,30,53250,2780568,10909272,8128704
13-08-2025,Korba,Morning,4599.25,1333,28,56800,1666537.5,8738575,7072037.5
13-08-2025,Korba,Evening,4527.58,1333,27,61700,1646353,8602402,6956049
13-08-2025,Korba,Night,4322.41,1333,26,55300,1568143.5,8212579,6644435.5
14-08-2025,Dipka,Morning,5028.14,2000,31,54750,2066006,14078792,12012786
14-08-2025,Dipka,Evening,4697.38,2000,29,54000,1932952,13152664,11219712
14-08-2025,Dipka,Night,5119.26,2000,32,52300,2100004,14333928,12233924
14-08-2025,Kusmunda,Morning,6024.59,2500,37,57200,3370724.5,13254098,9883373.5
14-08-2025,Kusmunda,Evening,6634.35,2500,40,58050,3706942.5,14595570,10888627.5
14-08-2025,Kusmunda,Night,4957.98,2500,30,49300,2776189,10907556,8131367
14-08-2025,Korba,Morning,4678.87,1333,28,54750,1692354.5,8889853,7197498.5
14-08-2025,Korba,Evening,4668.2,1333,29,54750,1688620,8869580,7180960
14-08-2025,Korba,Night,4263.56,1333,26,60650,1552896,8100764,6547868
15-08-2025,Dipka,Morning,5054.96,2000,30,54850,2076834,14153888,12077054
15-08-2025,Dipka,Evening,5698.47,2000,35,54100,2333488,15955716,13622228
15-08-2025,Dipka,Night,4708.9,2000,28,60950,1944510,13184920,11240410
15-08-2025,Kusmunda,Morning,4626.02,2500,28,47500,2591811,10177244,7585433
15-08-2025,Kusmunda,Evening,5647.73,2500,33,50800,3157051.5,12425006,9267954.5
15-08-2025,Kusmunda,Night,6040.83,2500,36,53150,3375606.5,13289826,9914219.5
15-08-2025,Korba,Morning,5371.98,1333,32,52950,1933143,10206762,8273619
15-08-2025,Korba,Evening,5567.8,1333,33,56350,2005080,10578820,8573740
15-08-2025,Korba,Night,3997.44,1333,25,50500,1449604,7595136,6145532
16-08-2025,Dipka,Morning,6277.44,2000,38,57950,2568926,17576832,15007906
16-08-2025,Dipka,Evening,5160.43,2000,31,57950,2122122,14449204,12327082
16-08-2025,Dipka,Night,5922.18,2000,36,62250,2431122,16582104,14150982
16-08-2025,Kusmunda,Morning,6185.3,2500,37,47700,3449615,13607660,10158045
16-08-2025,Kusmunda,Evening,5533.38,2500,33,52400,3095759,12173436,9077677
16-08-2025,Kusmunda,Night,5305.93,2500,33,61050,2979311.5,11673046,8693734.5
16-08-2025,Korba,Morning,4688.96,1333,28,60850,1701986,8909024,7207038
16-08-2025,Korba,Evening,4324.67,1333,26,53050,1566684.5,8216873,6650188.5
16-08-2025,Korba,Night,5428.7,1333,34,61800,1961845,10314530,8352685
17-08-2025,Dipka,Morning,5934.41,2000,36,55600,2429364,16616348,14186984
17-08-2025,Dipka,Evening,5548.03,2000,33,58050,2277262,15534484,13257222
17-08-2025,Dipka,Night,5541.87,2000,33,53900,2270648,15517236,13246588
17-08-2025,Kusmunda,Morning,4400.97,2500,27,51350,2471883.5,9682134,7210250.5
17-08-2025,Kusmunda,Evening,4879.12,2500,31,56350,2739866,10734064,7994198
17-08-2025,Kusmunda,Night,4910.42,2500,30,50900,2751631,10802924,8051293
17-08-2025,Korba,Morning,4677.54,1333,28,56250,1693389,8887326,7193937
17-08-2025,Korba,Evening,5037.83,1333,30,58600,1821840.5,9571877,7750036.5
17-08-2025,Korba,Night,4934.15,1333,30,57100,1784052.5,9374885,7590832.5
18-08-2025,Dipka,Morning,5291,2000,31,58500,2174900,14814800,12639900
18-08-2025,Dipka,Evening,5764.21,2000,35,57750,2363434,16139788,13776354
18-08-2025,Dipka,Night,5852.23,2000,35,51550,2392442,16386244,13993802
18-08-2025,Kusmunda,Morning,5342.83,2500,32,52200,2990756.5,11754226,8763469.5
18-08-2025,Kusmunda,Evening,5458.42,2500,33,54550,3056681,12008524,8951843
18-08-2025,Kusmunda,Night,5171.82,2500,32,58050,2902551,11378004,8475453
18-08-2025,Korba,Morning,4401.8,1333,26,55300,1595930,8363420,6767490
18-08-2025,Korba,Evening,5137.61,1333,31,56350,1854513.5,9761459,7906945.5
18-08-2025,Korba,Night,4259.58,1333,26,59150,1550003,8093202,6543199
19-08-2025,Dipka,Morning,5498.37,2000,33,52600,2251948,15395436,13143488
19-08-2025,Dipka,Evening,4596.72,2000,28,57200,1895888,12870816,10974928
19-08-2025,Dipka,Night,4707.99,2000,29,50600,1933796,13182372,11248576
19-08-2025,Kusmunda,Morning,5175.15,2500,32,57850,2904182.5,11385330,8481147.5
19-08-2025,Kusmunda,Evening,5813.38,2500,35,52600,3249959,12789436,9539477
19-08-2025,Kusmunda,Night,5792.53,2500,35,57950,3243841.5,12743566,9499724.5
19-08-2025,Korba,Morning,4663.25,1333,28,57000,1689137.5,8860175,7171037.5
19-08-2025,Korba,Evening,5107.65,1333,31,57650,1845327.5,9704535,7859207.5
19-08-2025,Korba,Night,3905.03,1333,24,56900,1423660.5,7419557,5995896.5
20-08-2025,Dipka,Morning,4892.87,2000,30,53900,2011048,13700036,11688988
20-08-2025,Dipka,Evening,6541.98,2000,39,57100,2673892,18317544,15643652
20-08-2025,Dipka,Night,4788.31,2000,29,53250,1968574,13407268,11438694
20-08-2025,Kusmunda,Morning,5405.56,2500,33,54000,3027058,11892232,8865174
20-08-2025,Kusmunda,Evening,4417.33,2500,28,56350,2485881.5,9718126,7232244.5
20-08-2025,Kusmunda,Night,4860.05,2500,30,57850,2730877.5,10692110,7961232.5
20-08-2025,Korba,Morning,5608.1,1333,34,54850,2017685,10655390,8637705
20-08-2025,Korba,Evening,4257.01,1333,26,56250,1546203.5,8088319,6542115.5
20-08-2025,Korba,Night,5230.97,1333,31,61600,1892439.5,9938843,8046403.5
21-08-2025,Dipka,Morning,4986.58,2000,30,53800,2048432,13962424,11913992
21-08-2025,Dipka,Evening,4440.52,2000,27,60200,1836408,12433456,10597048
21-08-2025,Dipka,Night,5416.78,2000,32,53350,2220062,15166984,12946922
21-08-2025,Kusmunda,Morning,5804.95,2500,35,53150,3245872.5,12770890,9525017.5
21-08-2025,Kusmunda,Evening,5255.9,2500,32,60400,2951145,11562980,8611835
21-08-2025,Kusmunda,Night,5343.5,2500,32,54950,2993875,11755700,8761825
21-08-2025,Korba,Morning,5162.82,1333,31,58900,1865887,9809358,7943471
21-08-2025,Korba,Evening,4755.65,1333,28,52300,1716777.5,9035735,7318957.5
21-08-2025,Korba,Night,5338.54,1333,33,57750,1926239,10143226,8216987
22-08-2025,Dipka,Morning,5514.49,2000,33,56150,2261946,15440572,13178626
22-08-2025,Dipka,Evening,4919.98,2000,30,57650,2025642,13775944,11750302
22-08-2025,Dipka,Night,5176.32,2000,32,60200,2130728,14493696,12362968
22-08-2025,Kusmunda,Morning,5173.78,2500,31,54850,2900429,11382316,8481887
22-08-2025,Kusmunda,Evening,5176.04,2500,32,58600,2905422,11387288,8481866
22-08-2025,Kusmunda,Night,5198.03,2500,32,55500,2914416.5,11435666,8521249.5
22-08-2025,Korba,Morning,4969.52,1333,30,58800,1798132,9442088,7643956
22-08-2025,Korba,Evening,5458.32,1333,34,61800,1972212,10370808,8398596
22-08-2025,Korba,Night,4833.8,1333,30,59900,1751730,9184220,7432490
23-08-2025,Dipka,Morning,5324.68,2000,32,57000,2186872,14909104,12722232
23-08-2025,Dipka,Evening,6423.79,2000,38,55050,2624566,17986612,15362046
23-08-2025,Dipka,Night,5858.79,2000,35,51550,2395066,16404612,14009546
23-08-2025,Kusmunda,Morning,5673.76,2500,34,53150,3173718,12482272,9308554
23-08-2025,Kusmunda,Evening,4862.62,2500,29,50800,2725241,10697764,7972523
23-08-2025,Kusmunda,Night,5799.67,2500,34,54850,3244668.5,12759274,9514605.5
23-08-2025,Korba,Morning,5055.09,1333,32,58900,1828181.5,9604671,7776489.5
23-08-2025,Korba,Evening,4445.42,1333,27,56250,1612147,8446298,6834151
23-08-2025,Korba,Night,4727.53,1333,28,53250,1707885.5,8982307,7274421.5
24-08-2025,Dipka,Morning,6020.33,2000,36,59550,2467682,16856924,14389242
24-08-2025,Dipka,Evening,5265.26,2000,33,60950,2167054,14742728,12575674
24-08-2025,Dipka,Night,4941.75,2000,30,60100,2036800,13836900,11800100
24-08-2025,Kusmunda,Morning,6046.51,2500,37,57300,3382880.5,13302322,9919441.5
24-08-2025,Kusmunda,Evening,5795.06,2500,35,54100,3241383,12749132,9507749
24-08-2025,Kusmunda,Night,4600.57,2500,28,54000,2584313.5,10121254,7536940.5
24-08-2025,Korba,Morning,4545.81,1333,27,59350,1650383.5,8637039,6986655.5
24-08-2025,Korba,Evening,4834.92,1333,29,55600,1747822,9186348,7438526
24-08-2025,Korba,Night,5239.73,1333,31,58900,1892805.5,9955487,8062681.5
25-08-2025,Dipka,Morning,6266.99,2000,37,61150,2567946,17547572,14979626
25-08-2025,Dipka,Evening,4904.29,2000,31,61700,2023416,13732012,11708596
25-08-2025,Dipka,Night,5590.92,2000,34,60300,2296668,15654576,13357908
25-08-2025,Kusmunda,Morning,5411.23,2500,33,46100,3022276.5,11904706,8882429.5
25-08-2025,Kusmunda,Evening,6377.41,2500,39,55800,3563375.5,14030302,10466926.5
25-08-2025,Kusmunda,Night,6455.98,2500,38,57100,3607889,14203156,10595267
25-08-2025,Korba,Morning,4036.66,1333,24,53900,1466731,7669654,6202923
