date,area,shift,total_assigned,total_present,total_absent,critical_present,total_work_hours,total_overtime_hours,coal_production_tonnes,target_production,total_cost_inr,revenue_inr,net_profit_inr
07-09-2025,Dipka,Night,600,480,120,324,3840,148.8,5538.77,2000,2273358,15508556,13235198
07-09-2025,Kusmunda,Evening,600,552,48,336,4416,80.4,5813.61,2500,3250735.5,12789942,9539206.5
20-12-2025,Dipka,Night,600,516,84,372,4128,170.4,4994.06,2000,2049074,13983368,11934294
20-12-2025,Korba,Morning,600,528,72,360,4224,252,4882.86,1333,1768551,9277434,7508883
21-12-2025,Kusmunda,Morning,600,528,72,288,4224,127.2,4747.92,2500,2666106,10445424,7779318
21-12-2025,Kusmunda,Evening,600,576,24,420,4608,266.4,5340.52,2500,2986386,11749144,8762758
22-12-2025,Korba,Morning,600,564,36,408,4512,189.6,4951.66,1333,1791781,9408154,7616373
22-12-2025,Korba,Night,600,576,24,420,4608,315.6,5504.41,1333,1982143.5,10458379,8476235.5
24-12-2025,Kusmunda,Night,600,540,60,372,4320,104.4,5726.59,2500,3201374.5,12598498,9397123.5
24-12-2025,Korba,Morning,600,552,48,408,4416,250.8,5082.47,1333,1840464.5,9656693,7816228.5
26-12-2025,Korba,Night,600,576,24,408,4608,154.8,4558.48,1333,1649468,8661112,7011644
27-12-2025,Kusmunda,Night,600,564,36,360,4512,130.8,5642.88,2500,3157784,12414336,9256552
28-12-2025,Dipka,Evening,600,564,36,408,4512,244.8,4842.49,2000,1991446,13558972,11567526
11-04-2025,Korba,Night,600,516,84,300,4128,213.6,3788.45,1333,1378157.5,7198055,5819897.5
18-04-2025,Kusmunda,Evening,600,564,36,348,4512,196.8,5698.61,2500,3193685.5,12536942,9343256.5
19-04-2025,Kusmunda,Night,600,528,72,372,4224,187.2,5278,2500,2959250,11611600,8652350
20-04-2025,Dipka,Morning,600,552,48,348,4416,249.6,4554.61,2000,1876594,12752908,10876314
02-08-2025,Kusmunda,Evening,600,504,96,384,4032,118.8,5366.26,2500,3008993,11805772,8796779
03-08-2025,Korba,Night,600,528,72,384,4224,163.2,5268.82,1333,1906537,10010758,8104221
04-08-2025,Dipka,Morning,600,576,24,420,4608,171.6,5586.94,2000,2294226,15643432,13349206
06-08-2025,Kusmunda,Morning,600,516,84,336,4128,224.4,4736.3,2500,2663665,10419860,7756195
06-08-2025,Korba,Evening,600,480,120,348,3840,151.2,4143.8,1333,1509580,7873220,6363640
07-08-2025,Dipka,Night,600,552,48,372,4416,181.2,5913.78,2000,2423262,16558584,14135322
29-01-2025,Dipka,Morning,600,540,60,384,4320,175.2,5571.42,2000,2285768,15599976,13314208
30-01-2025,Dipka,Evening,600,516,84,396,4128,88.8,5810.18,2000,2382772,16268504,13885732
01-02-2025,Dipka,Morning,600,540,60,396,4320,92.4,5423.75,2000,2228200,15186500,12958300
02-02-2025,Dipka,Night,600,552,48,408,4416,301.2,5681.89,2000,2333706,15909292,13575586
04-02-2025,Korba,Night,600,504,96,384,4032,186,5105.47,1333,1846464.5,9700393,7853928.5
25-05-2025,Korba,Night,600,588,12,384,4704,156,4665.22,1333,1692927,8863918,7170991
26-05-2025,Kusmunda,Morning,600,552,48,384,4416,135.6,5685.07,2500,3180888.5,12507154,9326265.5
26-05-2025,Korba,Morning,600,552,48,372,4416,106.8,4885.62,1333,1767067,9282678,7515611
27-05-2025,Kusmunda,Evening,600,576,24,420,4608,152.4,5109.26,2500,2863343,11240372,8377029
28-05-2025,Korba,Morning,600,588,12,408,4704,154.8,5778.63,1333,2078870.5,10979397,8900526.5
14-09-2025,Dipka,Night,600,528,72,360,4224,166.8,5206.81,2000,2142174,14579068,12436894
14-09-2025,Kusmunda,Morning,600,516,84,348,4128,111.6,4427.84,2500,2487812,9741248,7253436
16-09-2025,Kusmunda,Evening,600,552,48,336,4416,63.6,4885.46,2500,2744303,10748012,8003709
16-09-2025,Korba,Evening,600,564,36,420,4512,93.6,4958.3,1333,1793255,9420770,7627515
18-09-2025,Korba,Morning,600,564,36,444,4512,118.8,4679.06,1333,1693721,8890214,7196493
22-12-2025,Korba,Morning,600,564,36,408,4512,189.6,4951.66,1333,1791781,9408154,7616373
22-12-2025,Korba,Night,600,576,24,420,4608,315.6,5504.41,1333,1982143.5,10458379,8476235.5
24-12-2025,Kusmunda,Night,600,540,60,372,4320,104.4,5726.59,2500,3201374.5,12598498,9397123.5
24-12-2025,Korba,Morning,600,552,48,408,4416,250.8,5082.47,1333,1840464.5,9656693,7816228.5
26-12-2025,Korba,Night,600,576,24,408,4608,154.8,4558.48,1333,1649468,8661112,7011644
27-12-2025,Kusmunda,Night,600,564,36,360,4512,130.8,5642.88,2500,3157784,12414336,9256552
28-12-2025,Dipka,Evening,600,564,36,408,4512,244.8,4842.49,2000,1991446,13558972,11567526
18-04-2025,Kusmunda,Evening,600,564,36,348,4512,196.8,5698.61,2500,3193685.5,12536942,9343256.5
19-04-2025,Kusmunda,Night,600,528,72,372,4224,187.2,5278,2500,2959250,11611600,8652350
20-04-2025,Dipka,Morning,600,552,48,348,4416,249.6,4554.61,2000,1876594,12752908,10876314
20-04-2025,Kusmunda,Evening,600,552,48,372,4416,133.2,5613.02,2500,3140411,12348644,9208233
20-04-2025,Korba,Evening,600,552,48,408,4416,195.6,6017.57,1333,2163249.5,11433383,9270133.5
21-04-2025,Dipka,Evening,600,552,48,360,4416,188.4,5570.01,2000,2284054,15596028,13311974
03-08-2025,Korba,Night,600,528,72,384,4224,163.2,5268.82,1333,1906537,10010758,8104221
04-08-2025,Dipka,Morning,600,576,24,420,4608,171.6,5586.94,2000,2294226,15643432,13349206
06-08-2025,Kusmunda,Morning,600,516,84,336,4128,224.4,4736.3,2500,2663665,10419860,7756195
06-08-2025,Korba,Evening,600,480,120,348,3840,151.2,4143.8,1333,1509580,7873220,6363640
07-08-2025,Dipka,Night,600,552,48,372,4416,181.2,5913.78,2000,2423262,16558584,14135322
09-08-2025,Kusmunda,Night,600,540,60,336,4320,133.2,5753.8,2500,3222540,12658360,9435820
10-08-2025,Dipka,Night,600,540,60,360,4320,248.4,5337.32,2000,2189578,14944496,12754918
10-08-2025,Korba,Evening,600,564,36,396,4512,286.8,5514.37,1333,1991279.5,10477303,8486023.5
11-08-2025,Dipka,Night,600,552,48,408,4416,90,4617.48,2000,1903992,12928944,11024952
23-11-2025,Dipka,Night,600,564,36,384,4512,121.2,5279.73,2000,2171242,14783244,12612002
25-11-2025,Kusmunda,Evening,600,564,36,408,4512,268.8,5092.88,2500,2859884,11204336,8344452
25-11-2025,Korba,Evening,600,564,36,408,4512,339.6,4191.08,1333,1516078,7963052,6446974
26-11-2025,Kusmunda,Morning,600,552,48,420,4416,213.6,5875.99,2500,3287594.5,12927178,9639583.5
26-11-2025,Korba,Evening,600,540,60,372,4320,145.2,4910.88,1333,1773458,9330672,7557214
27-11-2025,Dipka,Evening,600,552,48,396,4416,204,4861.09,2000,1998986,13611052,11612066
28-11-2025,Dipka,Morning,600,528,72,420,4224,111.6,5040.03,2000,2074912,14112084,12037172
15-03-2025,Dipka,Evening,600,528,72,396,4224,249.6,5520.95,2000,2270180,15458660,13188480
15-03-2025,Korba,Morning,600,552,48,372,4416,194.4,4229.63,1333,1537270.5,8036297,6499026.5
16-03-2025,Kusmunda,Morning,600,516,84,420,4128,74.4,5051.52,2500,2830086,11113344,8283258
19-03-2025,Dipka,Morning,600,528,72,384,4224,288,5737.77,2000,2347208,16065756,13718548
19-03-2025,Kusmunda,Evening,600,588,12,396,4704,273.6,5981.37,2500,3347703.5,13159014,9811310.5
21-03-2025,Dipka,Evening,600,552,48,372,4416,116.4,5081.96,2000,2089584,14229488,12139904
23-03-2025,Dipka,Night,600,540,60,384,4320,177.6,5399.73,2000,2220842,15119244,12898402
24-03-2025,Dipka,Morning,600,552,48,444,4416,205.2,4725.25,2000,1942400,13230700,11288300
05-07-2025,Dipka,Morning,600,576,24,396,4608,229.2,5615.78,2000,2296062,15724184,13428122
05-07-2025,Korba,Evening,600,576,24,396,4608,127.2,4240.91,1333,1538118.5,8057729,6519610.5
06-07-2025,Dipka,Night,600,504,96,324,4032,152.4,5736.9,2000,2348760,16063320,13714560
07-07-2025,Kusmunda,Morning,600,540,60,384,4320,232.8,4727.62,2500,2655591,10400764,7745173
07-07-2025,Korba,Morning,600,528,72,372,4224,135.6,4836.62,1333,1748217,9189578,7441361
09-07-2025,Korba,Night,600,528,72,396,4224,164.4,5204.72,1333,1882502,9888968,8006466
11-07-2025,Dipka,Evening,600,504,96,372,4032,139.2,5265.04,2000,2160766,14742112,12581346
12-07-2025,Kusmunda,Evening,600,588,12,432,4704,300,6066.67,2500,3395568.5,13346674,9951105.5
13-07-2025,Dipka,Morning,600,528,72,384,4224,201.6,5400.46,2000,2217284,15121288,12904004
14-07-2025,Dipka,Evening,600,540,60,360,4320,298.8,5935.01,2000,2429604,16618028,14188424
17-10-2025,Dipka,Night,600,528,72,396,4224,49.2,6462.76,2000,2649254,18095728,15446474
18-10-2025,Korba,Night,600,552,48,360,4416,264,5290.47,1333,1908014.5,10051893,8143878.5
19-10-2025,Dipka,Morning,600,564,36,432,4512,279.6,5813.53,2000,2389562,16277884,13888322
20-10-2025,Kusmunda,Night,600,564,36,396,4512,78,5836.98,2500,3269039,12841356,9572317
20-10-2025,Korba,Night,600,564,36,420,4512,200.4,4855.26,1333,1755491,9224994,7469503
22-10-2025,Korba,Night,600,564,36,420,4512,182.4,5309.63,1333,1914920.5,10088297,8173376.5
04-02-2025,Korba,Night,600,504,96,384,4032,186,5105.47,1333,1846464.5,9700393,7853928.5
10-02-2025,Kusmunda,Morning,600,588,12,408,4704,252,5729.15,2500,3211432.5,12604130,9392697.5
13-02-2025,Korba,Evening,600,504,96,348,4032,258,3965.07,1333,1442424.5,7533633,6091208.5
28-05-2025,Korba,Morning,600,588,12,408,4704,154.8,5778.63,1333,2078870.5,10979397,8900526.5
31-05-2025,Kusmunda,Morning,600,540,60,360,4320,68.4,5399.71,2500,3024590.5,11879362,8854771.5
31-05-2025,Korba,Evening,600,516,84,372,4128,219.6,4665.77,1333,1685969.5,8864963,7178993.5
02-06-2025,Kusmunda,Night,600,528,72,300,4224,104.4,4923.15,2500,2760682.5,10830930,8070247.5
03-06-2025,Dipka,Evening,600,528,72,432,4224,196.8,4662.79,2000,1923616,13055812,11132196
04-06-2025,Dipka,Night,600,564,36,408,4512,93.6,5253.64,2000,2158556,14710192,12551636
16-09-2025,Korba,Evening,600,564,36,420,4512,93.6,4958.3,1333,1793255,9420770,7627515
18-09-2025,Korba,Morning,600,564,36,444,4512,118.8,4679.06,1333,1693721,8890214,7196493
19-09-2025,Korba,Night,600,564,36,420,4512,218.4,5026.37,1333,1815479.5,9550103,7734623.5
22-09-2025,Dipka,Morning,600,528,72,300,4224,164.4,4413.84,2000,1817636,12358752,10541116
22-09-2025,Dipka,Evening,600,540,60,408,4320,128.4,4575.76,2000,1883554,12812128,10928574
17-02-2025,Kusmunda,Night,600,576,24,432,4608,103.2,5599.49,2500,3134569.5,12318878,9184308.5
20-02-2025,Dipka,Night,600,576,24,372,4608,226.8,5131.14,2000,2105506,14367192,12261686
20-02-2025,Kusmunda,Evening,600,588,12,384,4704,99.6,5253.74,2500,2944207,11558228,8614021
20-02-2025,Korba,Morning,600,564,36,384,4512,186,4779.61,1333,1730613.5,9081259,7350645.5
21-02-2025,Kusmunda,Morning,600,564,36,360,4512,187.2,6245.4,2500,3488420,13739880,10251460
24-02-2025,Dipka,Night,600,588,12,372,4704,183.6,5569.5,2000,2281700,15594600,13312900
25-02-2025,Dipka,Morning,600,516,84,312,4128,56.4,5823.37,2000,2382598,16305436,13922838
25-02-2025,Dipka,Evening,600,552,48,408,4416,158.4,6249.13,2000,2559302,17497564,14938262
31-05-2025,Kusmunda,Morning,600,540,60,360,4320,68.4,5399.71,2500,3024590.5,11879362,8854771.5
31-05-2025,Korba,Evening,600,516,84,372,4128,219.6,4665.77,1333,1685969.5,8864963,7178993.5
02-06-2025,Kusmunda,Night,600,528,72,300,4224,104.4,4923.15,2500,2760682.5,10830930,8070247.5
03-06-2025,Dipka,Evening,600,528,72,432,4224,196.8,4662.79,2000,1923616,13055812,11132196
04-06-2025,Dipka,Night,600,564,36,408,4512,93.6,5253.64,2000,2158556,14710192,12551636
06-06-2025,Dipka,Night,600,528,72,396,4224,146.4,5531.19,2000,2269576,15487332,13217756
06-06-2025,Korba,Evening,600,540,60,384,4320,126,4090.54,1333,1490839,7772026,6281187
19-09-2025,Korba,Night,600,564,36,420,4512,218.4,5026.37,1333,1815479.5,9550103,7734623.5
22-09-2025,Dipka,Morning,600,528,72,300,4224,164.4,4413.84,2000,1817636,12358752,10541116
22-09-2025,Dipka,Evening,600,540,60,408,4320,128.4,4575.76,2000,1883554,12812128,10928574
23-09-2025,Dipka,Morning,600,540,60,396,4320,115.2,4211.41,2000,1742414,11791948,10049534
24-09-2025,Korba,Night,600,528,72,348,4224,244.8,4388.28,1333,1597598,8337732,6740134
26-09-2025,Kusmunda,Morning,600,576,24,372,4608,201.6,5098.75,2500,2855312.5,11217250,8361937.5
27-09-2025,Kusmunda,Night,600,540,60,360,4320,87.6,5540.31,2500,3101370.5,12188682,9087311.5
28-09-2025,Dipka,Morning,600,564,36,372,4512,165.6,5321.95,2000,2181380,14901460,12720080
28-09-2025,Dipka,Evening,600,552,48,396,4416,150,5247.49,2000,2159746,14692972,12533226
09-01-2025,Korba,Evening,600,564,36,396,4512,100.8,5011.98,1333,1812593,9522762,7710169
10-01-2025,Dipka,Morning,600,528,72,384,4224,112.8,6278.3,2000,2572370,17579240,15006870
12-01-2025,Korba,Night,600,552,48,396,4416,126,4412.49,1333,1597321.5,8383731,6786409.5
13-01-2025,Dipka,Night,600,528,72,420,4224,216,5193.61,2000,2132744,14542108,12409364
15-01-2025,Dipka,Evening,600,552,48,360,4416,168,6278.61,2000,2570794,17580108,15009314
18-01-2025,Kusmunda,Night,600,564,36,336,4512,261.6,4693.86,2500,2640223,10326492,7686269
01-05-2025,Kusmunda,Evening,600,552,48,312,4416,129.6,5909.42,2500,3312081,13000724,9688643
03-05-2025,Korba,Morning,600,540,60,360,4320,135.6,4474.18,1333,1621463,8500942,6879479
04-05-2025,Kusmunda,Night,600,540,60,348,4320,244.8,5702.62,2500,3186691,12545764,9359073
05-05-2025,Kusmunda,Morning,600,540,60,372,4320,183.6,5068,2500,2839700,11149600,8309900
06-05-2025,Dipka,Morning,600,564,36,396,4512,31.2,4782.02,2000,1967458,13389656,11422198
09-05-2025,Korba,Night,600,540,60,348,4320,105.6,4639.73,1333,1680055.5,8815487,7135431.5
10-05-2025,Kusmunda,Morning,600,528,72,372,4224,260.4,4922.63,2500,2758896.5,10829786,8070889.5
21-08-2025,Korba,Night,600,516,84,360,4128,177.6,5338.54,1333,1926239,10143226,8216987
29-08-2025,Dipka,Morning,600,540,60,360,4320,156,5308.45,2000,2188280,14863660,12675380
30-08-2025,Kusmunda,Night,600,576,24,360,4608,207.6,6051.48,2500,3379414,13313256,9933842
14-12-2025,Dipka,Evening,600,576,24,456,4608,216,4508.33,2000,1864832,12623324,10758492
15-12-2025,Kusmunda,Evening,600,576,24,384,4608,232.8,6194.11,2500,3462460.5,13627042,10164581.5
15-12-2025,Korba,Morning,600,564,36,396,4512,176.4,4590.25,1333,1660787.5,8721475,7060687.5
18-12-2025,Korba,Evening,600,528,72,372,4224,366,4910.54,1333,1775139,9330026,7554887
19-12-2025,Dipka,Morning,600,564,36,408,4512,204,5445.02,2000,2235108,15246056,13010948
20-12-2025,Dipka,Night,600,516,84,372,4128,170.4,4994.06,2000,2049074,13983368,11934294
02-04-2025,Korba,Night,600,540,60,396,4320,178.8,5016.37,1333,1811779.5,9531103,7719323.5
04-04-2025,Dipka,Night,600,480,120,360,3840,188.4,5211.95,2000,2144130,14593460,12449330
04-04-2025,Kusmunda,Evening,600,540,60,312,4320,331.2,5623.88,2500,3152784,12372536,9219752
04-04-2025,Korba,Evening,600,564,36,360,4512,190.8,4842.89,1333,1749861.5,9201491,7451629.5
07-04-2025,Kusmunda,Evening,600,576,24,384,4608,243.6,5420.43,2500,3038336.5,11924946,8886609.5
09-04-2025,Dipka,Evening,600,528,72,336,4224,175.2,5119.81,2000,2104374,14335468,12231094
10-04-2025,Dipka,Evening,600,564,36,408,4512,283.2,4609.92,2000,1897968,12907776,11009808
25-07-2025,Korba,Morning,600,528,72,348,4224,351.6,4980.66,1333,1801181,9463254,7662073
27-07-2025,Korba,Morning,600,552,48,396,4416,153.6,5365.78,1333,1937573,10194982,8257409
28-07-2025,Korba,Night,600,576,24,396,4608,118.8,4596.15,1333,1663302.5,8732685,7069382.5
29-07-2025,Kusmunda,Evening,600,564,36,372,4512,240,4925.93,2500,2758461.5,10837046,8078584.5
30-07-2025,Kusmunda,Morning,600,540,60,372,4320,76.8,5856.35,2500,3277442.5,12883970,9606527.5
15-11-2025,Korba,Night,600,504,96,312,4032,111.6,5292.33,1333,1907715.5,10055427,8147711.5
16-11-2025,Korba,Night,600,588,12,456,4704,163.2,5107.83,1333,1837140.5,9704877,7867736.5
18-11-2025,Kusmunda,Evening,600,552,48,300,4416,228,5009.99,2500,2810444.5,11021978,8211533.5
21-11-2025,Dipka,Evening,600,576,24,396,4608,134.4,6350.83,2000,2600532,17782324,15181792
06-03-2025,Kusmunda,Morning,600,576,24,312,4608,189.6,5081.51,2500,2847980.5,11179322,8331341.5
06-03-2025,Korba,Evening,600,576,24,384,4608,138,5090.13,1333,1833945.5,9671247,7837301.5
07-03-2025,Korba,Night,600,540,60,336,4320,268.8,4775.61,1333,1726113.5,9073659,7347545.5
10-03-2025,Dipka,Night,600,564,36,384,4512,130.8,4625.52,2000,1910308,12951456,11041148
11-03-2025,Kusmunda,Morning,600,552,48,372,4416,76.8,5351.38,2500,2993009,11773036,8780027
13-03-2025,Korba,Morning,600,516,84,456,4128,81.6,5546.71,1333,2000798.5,10538749,8537950.5
25-06-2025,Korba,Night,600,540,60,384,4320,147.6,4510.47,1333,1631514.5,8569893,6938378.5
28-06-2025,Dipka,Evening,600,552,48,348,4416,332.4,5110.5,2000,2099700,14309400,12209700
30-06-2025,Kusmunda,Morning,600,552,48,336,4416,250.8,5156.03,2500,2888766.5,11343266,8454499.5
30-06-2025,Kusmunda,Night,600,588,12,468,4704,190.8,5995.9,2500,3352895,13190980,9838085
01-07-2025,Korba,Night,600,528,72,360,4224,168,5940.14,1333,2141799,11286266,9144467
02-07-2025,Dipka,Evening,600,564,36,372,4512,195.6,5905.64,2000,2422656,16535792,14113136
03-07-2025,Kusmunda,Morning,600,552,48,324,4416,86.4,5382.43,2500,3011986.5,11841346,8829359.5
03-07-2025,Korba,Evening,600,552,48,396,4416,217.2,5340.98,1333,1926543,10147862,8221319
17-10-2025,Dipka,Night,600,528,72,396,4224,49.2,6462.76,2000,2649254,18095728,15446474
18-10-2025,Korba,Night,600,552,48,360,4416,264,5290.47,1333,1908014.5,10051893,8143878.5
19-10-2025,Dipka,Morning,600,564,36,432,4512,279.6,5813.53,2000,2389562,16277884,13888322
20-10-2025,Kusmunda,Night,600,564,36,396,4512,78,5836.98,2500,3269039,12841356,9572317
20-10-2025,Korba,Night,600,564,36,420,4512,200.4,4855.26,1333,1755491,9224994,7469503
22-10-2025,Korba,Night,600,564,36,420,4512,182.4,5309.63,1333,1914920.5,10088297,8173376.5
26-03-2025,Dipka,Night,600,564,36,420,4512,182.4,5150.15,2000,2115460,14420420,12304960
26-03-2025,Korba,Morning,600,516,84,372,4128,271.2,4650.9,1333,1685015,8836710,7151695
28-03-2025,Kusmunda,Night,600,576,24,420,4608,138,5323.31,2500,2983420.5,11711282,8727861.5
28-03-2025,Korba,Morning,600,552,48,372,4416,170.4,4811.69,1333,1744491.5,9142211,7397719.5
28-03-2025,Korba,Night,600,576,24,408,4608,199.2,4952,1333,1786250,9408800,7622550
29-03-2025,Korba,Morning,600,540,60,420,4320,105.6,5662.46,1333,2046111,10758674,8712563
01-04-2025,Kusmunda,Night,600,576,24,372,4608,322.8,5509.73,2500,3087451.5,12121406,9033954.5
01-04-2025,Korba,Night,600,576,24,372,4608,192,4761.08,1333,1728278,9046052,7317774
02-04-2025,Korba,Night,600,540,60,396,4320,178.8,5016.37,1333,1811779.5,9531103,7719323.5
04-04-2025,Dipka,Night,600,480,120,360,3840,188.4,5211.95,2000,2144130,14593460,12449330
16-07-2025,Korba,Morning,600,552,48,396,4416,159.6,4137.36,1333,1502526,7860984,6358458
17-07-2025,Kusmunda,Night,600,552,48,420,4416,177.6,5200.65,2500,2917357.5,11441430,8524072.5
17-07-2025,Korba,Morning,600,576,24,432,4608,153.6,4266.47,1333,1546414.5,8106293,6559878.5
18-07-2025,Dipka,Evening,600,552,48,456,4416,111.6,5120.98,2000,2107842,14338744,12230902
19-07-2025,Dipka,Night,600,540,60,336,4320,85.2,5197.92,2000,2141818,14554176,12412358
21-07-2025,Dipka,Night,600,540,60,384,4320,80.4,5486.15,2000,2259160,15361220,13102060
22-07-2025,Kusmunda,Night,600,552,48,408,4416,123.6,6520.44,2500,3645792,14344968,10699176
05-11-2025,Dipka,Morning,600,492,108,360,3936,222,4937.25,2000,2034250,13824300,11790050
06-11-2025,Kusmunda,Morning,600,540,60,312,4320,222,4747.57,2500,2664513.5,10444654,7780140.5
06-11-2025,Korba,Morning,600,564,36,456,4512,43.2,4906.78,1333,1776823,9322882,7546059
06-11-2025,Korba,Evening,600,540,60,348,4320,44.4,3716.74,1333,1357009,7061806,5704797
10-11-2025,Kusmunda,Night,600,528,72,324,4224,134.4,4944.85,2500,2770467.5,10878670,8108202.5
12-11-2025,Kusmunda,Morning,600,576,24,360,4608,169.2,4843.96,2500,2719028,10656712,7937684
25-02-2025,Dipka,Morning,600,516,84,312,4128,56.4,5823.37,2000,2382598,16305436,13922838
25-02-2025,Dipka,Evening,600,552,48,408,4416,158.4,6249.13,2000,2559302,17497564,14938262
26-02-2025,Kusmunda,Evening,600,564,36,384,4512,92.4,4352.3,2500,2443915,9575060,7131145
27-02-2025,Kusmunda,Night,600,540,60,384,4320,216,4579.2,2500,2570010,10074240,7504230
03-03-2025,Kusmunda,Night,600,576,24,360,4608,175.2,4558.75,2500,2555462.5,10029250,7473787.5
20-06-2025,Korba,Evening,600,588,12,420,4704,134.4,5145.08,1333,1854778,9775652,7920874
21-06-2025,Dipka,Evening,600,564,36,408,4512,102,4526.1,2000,1868940,12673080,10804140
23-06-2025,Kusmunda,Morning,600,576,24,396,4608,308.4,5470.5,2500,3064175,12035100,8970925
23-06-2025,Kusmunda,Night,600,588,12,372,4704,242.4,5647.14,2500,3160777,12423708,9262931
23-06-2025,Korba,Morning,600,528,72,384,4224,103.2,5433.55,1333,1959592.5,10323745,8364152.5
24-06-2025,Kusmunda,Night,600,564,36,444,4512,86.4,5161.95,2500,2897672.5,11356290,8458617.5
25-06-2025,Korba,Night,600,540,60,384,4320,147.6,4510.47,1333,1631514.5,8569893,6938378.5
28-09-2025,Dipka,Morning,600,564,36,372,4512,165.6,5321.95,2000,2181380,14901460,12720080
28-09-2025,Dipka,Evening,600,552,48,396,4416,150,5247.49,2000,2159746,14692972,12533226
30-09-2025,Dipka,Morning,600,540,60,396,4320,208.8,5741.29,2000,2351916,16075612,13723696
02-10-2025,Korba,Evening,600,564,36,408,4512,218.4,4051.94,1333,1474329,7698686,6224357
03-10-2025,Dipka,Morning,600,540,60,396,4320,156,5457.69,2000,2237076,15281532,13044456
03-10-2025,Dipka,Night,600,516,84,372,4128,121.2,5033.64,2000,2068856,14094192,12025336
03-10-2025,Kusmunda,Evening,600,504,96,360,4032,48,5576.17,2500,3122393.5,12267574,9145180.5
03-10-2025,Korba,Evening,600,528,72,360,4224,312,4603.5,1333,1672175,8746650,7074475
09-01-2025,Korba,Evening,600,564,36,396,4512,100.8,5011.98,1333,1812593,9522762,7710169
10-01-2025,Dipka,Morning,600,528,72,384,4224,112.8,6278.3,2000,2572370,17579240,15006870
12-01-2025,Korba,Night,600,552,48,396,4416,126,4412.49,1333,1597321.5,8383731,6786409.5
